,val_text,val_true,val_pred,bleu_score
156,oatmeal extremely filling hearty consistency impressive instant oatmeal know flavor somewhat bland allows one creative add ins nutritional information great especially plant derived omega added whole flax seeds wish less added sugar though happy breakfast every morning get healthy start day,favorite oatmeal,great for quick meal,0.0
157,looked label says bag printed usa gives reference food made although gets treat still want nothing came china hard days know kitty best heck food made anyone know,where is fancy feast made,made in china,0.17113903967753066
158,used many times past couple years biscuits breading fried chicken low carb brownies etc following low carb lifestyle great substitute white flour laden products different taste little aftertaste low carb thing probably already familiar use anything would usually use bisquick biscuit year tried glad found carbalose flour use also available sites use even recipes,love this stuff,best gluten free pasta,0.0
159,like remembered good might even buy children thank,mmmmmmmmmmmmmmm,good stuff,0.0
160,thought ordering summer tea flavors got leftover winter garbage buy seller hate iced coffee much less gingerbread eggnog flavors cannot believe spent amount money crap ever drink waited walmart carried keurig know stuff sold false advertisements yes know says flavors may substituted would fine teas wanted gross iced coffee flavors would ordered side peach tea received good otherwise waste money,very unsatisfied,not as good as expected,0.0
161,fish great fresh sea black bass years like remembered thank reminds home ordering fish,great fish,great flavor,0.5
162,use keurig fit well save plastic brew fog chaser ice got nice medium flavor frustration free packaging works fine put opened pods ziplock freezer stay fresh week,great coffee less waste,great coffee,0.36787944117144233
163,bought product several times dogs love natural helps tremendously clean teeth recommend strongly,great product,great product,1.0
164,german shepherd goes crazy things idea likes much breath always pretty good guess work well good deal scheduled delivery option,catnip for dogs,good value,0.0
165,love earth mama angel baby teas chart boxes telling safe nursing expecting mothers tea tastes delicious organic another plus drink whenever want calm feeling well supposed monthly comfort tastes good drink time,another great tea from earth mama angel baby,love this tea,0.06295853427918728
166,love organic raw honey using tea need lot taste great honey also helpful moisturizing healing consuming also use hair face often darker better,love it,great tasting,0.0
167,first fallen love chai india nepal pakistan places simply means tea long hunting something tastes good one absolutely makes grade especially masala flavor,the real deal,the best chai ever,0.25
168,got tea super cheap pretty good main point organic organic white tea cheap usually things together gourmet best seen price value five stars easy thirty dollars box however would writing one star review delicate flavor high theanine low caffeine drink time,five stars for the price,great tea,0.0
169,dog thoroughly enjoyed calming chews moments finishing first one high barking fit truck drove noticeably calmed treats seems harmless way keep dog busy happy expect behavioral changes,dog loved it but no detectable calming effect,great for dogs,0.0
170,decided try since tried special cereals least favorite think lacks flavor mean tastes fine cinnamon pecan flavor weak really need rework one,really weak flavor,not bad,0.0
171,makes best chicken glaze used date favorite way using put top cream cheese great cracker spread cannot wait try brie,so many ways to use this delicious product,the best,0.0
172,bought impulse ignored kitchen cupboard month got around eating one found difficult stop really good little bit tart sweet rich pomegranate flavor carry purse car get urge something sweet pop one mouth okay satisfying dove bar entire package contains fewer calories,the best hard candy have found,better than expected,0.0
